ChIJZU1gfrL1aS4Rkt2kp63D5JE;Agak ribet kalo bawa kendaraan pribadi ke hotel ini. Pertama, pintu masuk yang diarahin Google Maps bingungin, gaada tanda hotelnya sama sekali, jadi harus muter lagi lewatin terminal ke pintu masuk yang lainnya. Kalo mau masuk lewat blok 3, katanya harus naik ke parkiran atas dulu, baru turun lagi. Kedua, jalan masuknya kecil. Kadang suka ada loading barang, jadi macet. Ketiga, parkiran khusus hotelnya emang dipisah, tapi gaada tulisannya atau tandanya. Jadi kalo mau parkir disitu harus tanya dulu, baru dibukain pintunya sama satpam. Kalo engga, harus muter-muter cari parkiran di lantai atas, dan penuh. Keempat, parkir gratis, asal minta cap ke satpam, tapi loket keluarnya campur sama motor, jadi kalo pas rame, ya makan waktu banget buat keluarnya doang, apalagi jalannya kecil, dan mereka ga terima flazz / e-money. Udah paling bener hotel ini buat yang mau transit aja atau lagi travelling deh.  Untuk akses, emang enak kalo mau kemana-mana. Mau ke stasiun senen tinggal nyebrang. Kamar juga bersih, tapi sayang cerminnya cuma ada di toilet. Di lobby juga ada welcome drink es lemon yang manis dan enak.;3
ChIJj7_95GzxaS4R1vJURAzRQuc;Tempatnya strategis. Kamarnya bersih, ac juga dingin. Sayang toiletnya gada shower jetpump, bagian shower yg bawaan dari closet juga airnya gbsa mancur jd gbsa buat cebok 🥲 tvnya juga ga bisa.;4
ChIJj7_95GzxaS4R1vJURAzRQuc;Menginap satu malam di tgl 11 juli 2023. Kamar western style lantai 3. Kelebihan : proses check in cepat. Dikenakan uang deposit 50rb atau tahan KTP sampai waktunya check out. Kamar cukup bersih. Ga terlalu sempit dan gak terlalu luas. Disediakan kopi maker, dan air mineral 2 botol. Air hangat ok. Ac dingin walau agak lama.  Kekurangan : Mas reception agak cuek saat ditanya/saya bicara dicuekin. Kamar ada jendela tetapi tertutup tembok (cek poto/video yg saya post). Siang malam ga ada bedanya. Tdk ada cahaya matahari. Kamar mandi agak sempit saat buka tutup pintu. Air cebok yg di toilet lemah better dipasang bidet utk cebok toilet.  Kesimpulan : dng rate 400rb/malam seharusnya qualitas bisa lebih baik;4
ChIJj7_95GzxaS4R1vJURAzRQuc;Sayabpesan lewat Traveloka, pelayanan bagus banget! Stay 3 malam dan tidak ada yang mengecewakan, setiap kamar dibersihkan semua lengkap, soalnya kadang hotel lain di harga yang sama, masih kudu minta tisu/air/gula/handuk kurang dll, tpi ini lengkap semua! Sempet ada miskom dikit untuk make up room tapi langsung dibersihkan cepet banget dan bersih. Bisa pinjem hairdryer tanpa ada tambahan biaya. Lokasi strategis deket ke mana2 daerah blok M, ke arah Jl Mahakam pun jalannya ga jauh, sukses terus Happy Inn!;5
ChIJj7_95GzxaS4R1vJURAzRQuc;Hotel nya bagus dan bersih pelayanan nya ramah,deket kalo mau jalan2 ke blok M;5
ChIJj7_95GzxaS4R1vJURAzRQuc;Kelengkapannya kurang: seperti hairdryer, keset, tidak ada teh (hanya kopi sacet), bantal hanya 2 dan itupun kempes. mungkin dapat di perbaiki;4
ChIJ4WqrUSf2aS4RofpdL7qmyBI;Hotel terbaik yg pernah saya pesan masuk kamar wangi bersih gk kecicip renang nya krna sdh harus brngkt pagi. pelayanan resepsionis top dpt akses 2 kartu rata2 pling cmn 1, pengantaran trolly minta trolly wktu checkout pun cepat, dan telatennya para security saat akan masuk dan keluar siaga ditempatnya masing2. nice dah pokoknya makanya pun enak2 top dah.;5
ChIJ4WqrUSf2aS4RofpdL7qmyBI;bantal hotel keras banget  , kita sewa 3 kamar , bantal keras semua , bikin leher sakit , saran buat hotel untuk mulai penggatian bantal baru // restoran : sikap pelayanan suka bicara antara teman di kejauhan dan  berjalan di belakang kami pada saat kami duduk makan , beberapa kami kita kaget dengan suara pembicaraan staf restoran jadi tidak nyaman dan tidak sopan // pelayanan lobby untuk menyediakan kamar sangat lambat , padahal kita sudah telpon sebelum tiba ( beda 20 menit sebelum.kedatangan )  pada saat kami tiba tgl 31 desember jam 15:45 , kamar di iinfokan oleh lobby masih tahap pembersihan karena banyak berbarengan chek out ( kata lobbby hotel 12:00), jadi kami baru bisa masih kamar jam 17:05 , saran dari kami  pada saat tahun baru staff harap ditambahkan  // hotel nya sudah kuno ( terlihat dari lorong di area kamar  hotel dan di restoran ) kalau boleh saran restoran di renovasi;2
ChIJ4WqrUSf2aS4RofpdL7qmyBI;Hotel nya bagus, kamar luas, dpt kamar twin bed, tp bisa digabung (karna dtg ber 3 sama bocil), dan mas nya cpt banget proses gabungin kasur nya, ada kolam renang buat bocil seneng bangettt... Tp sayang air panas nya ga nyala, udh telp 2x , dicek ke kamar tapi akhirnya ga nyala aer panasnya sampe udh ditunggu sampe jam 1 subuh yg berujung ketiduran tanpa mandi, besok paginya laporan lagi dan baru diinfo kalau heater nya down, semoga kedepannya kl ada apa2 bisa diinfo ke cust ya, biar ga harap2 cemas;5
ChIJ4WqrUSf2aS4RofpdL7qmyBI;Nginep 2 malam disini, hari ke2 minta makeup room, eh dpt sprei ada bekas darah, baru sadar pas bangun pagi, karna sebelumnya balik malem.  Tolong buat lebih teliti sm spreinya deh, jorok bgt itu bekas darah soalnya, buat sprei2 kaya gini minta laundry buat tratment khusus pls.  Nilai plus: Roomnya lumayan luas (Superior) Kamar mandinya ada hair dryer Kasurnya enak Kursinya enak Banyak channel tv Kids friendly  Makanannya: Nasi goreng katsu nya enak Juicenya biasa banget  Breakfast: 2 hari menunya beda, overall oke lah banyak variasi, jd gak bosen, rasanya jg enak.  Kolam renang: Ada buat kolam anak2nya. Sisanya standard ga terlalu luas.;4
ChIJ4WqrUSf2aS4RofpdL7qmyBI;"Pelayanan buruk, sangat merugikan, sangat mengecewakan, saat mau cekin lelet bgt mba""nya padahal udh berdua lama bgt sampai anak saya nangis sangking lama nya nunggu, di lobby panas, saat mau masuk kamar harus nunggu dulu sampai jam 5 baru bisa masuk kamar, padahal tertera nya cekin jam 2 udh bisa masuk ini smapai jam 5 baru bisa masuk, saya bawa anak bayi anak saya sampai nangis terus karna kelamaaannnnnnn!!!!!! Pintu kamar mandi rusak, gabisa di geser! Tolong diperbaiki lg untuk pelayanan dan fasilitasnya !!!!!!";5
ChIJOc14Omf2aS4RGaqaUNGW8Pc;Nginep semalam tgl 31 Des 2023 sangat mengesankan. Dapet kamar lt 5 room 530 yg pas bgt deket lift. Ada jendela kecil yg bisa dibuka dong dari dalam dan bisa liat kembang api dari kamar aja. Room nya lumayan luas, kamar mandi bersih. Pas awal wastafel ny mampet karna lubang pembuangannya blm kebuka. Aku kedepan dn ketemu mas teknisi nya langsung ditanggapi gercep gk pake lama. Hebat service nya teh 👍🏼  Lokasi di deket tomang. Turun dari halte busway S.Parman podomoro tinggal jalan kaki masuk gang samping plaza telkom. Jgn takut kelaparan karna banyak bgt berjejer tukang makanan. Aku beli bebek goreng yg parkir depan alfamidi dan enak lohh. Kalo mau ngopi ada C-code coffee yg tempatnya cozy abis plus makanannya enak. Ada indomaret juga disebelahnya. Ada rm padang di depan. Ada kang ketoprak, tahu jeletot, es teh solo, lawson di dalam alfamidi tadi. Dan Jaklingko A07 dari tanah abang-S parman lewatin di depan hotelnya. Gimana gk mantap deh.  Nginep sini dapet breakfast loh yg mana nasi kuning lauknya perkedel, kentang balado, bihun plus sambal dan kerupuk. Enakk nasinya suer berasa bgt bumbunya. Ada kopi dan teh, serta roti bakar aja sih. Di kamar ada air panas, ac dingin, tv nyala. Lokasi resto nya ada di bawah samping lobby yaa. Untuk kisaran hotel under 300k ini mah udah worth it bangetts. Cuss cobain nginep sini karna strategis bgt lokasinya. Bisa turun dari halte tomang mandala juga dan jalan kaki sekitar 900mtr yaa. Happy new year gaiss^^;5
ChIJOc14Omf2aS4RGaqaUNGW8Pc;Ruangan standar, cuma showernya agak susah dan ga ada kran, jd klo mau wudhu harus hati2 kebasahan..channel tv sangat sedikit dan kebanyakan buram..  breakfast ala carte, bukan buffet, jd udh diporsiin.. dan jam 07.00 baru ready padahal bukan buffet harusnya bisa lebih pagian..  Dekat dengan banyak penjual makanan..;4
ChIJOc14Omf2aS4RGaqaUNGW8Pc;Pertama nginap disini, kamar lumayan oke  Minus : - tidak ada water heater - handuknya ngga recommended sama sekali, kasar ngga ngeresep - tidak ada teko pemanas air;4
ChIJOc14Omf2aS4RGaqaUNGW8Pc;Comfy, furniture bagus, bed area yg nyaman, AC berfungsi baik dan hal-hal baik lainnya, padahal menurut analisisku ini bukan hotel bintang 2 yang baru tp suasanya tuh kayak nyaman banget. Ada cafenya juga, 200ks tp udah include breakfast (cuma mie dan roti sih tp enak loh). Minus di jendela aja sih tp karena ACnya oke jadi ga pengap juga.;5
ChIJOc14Omf2aS4RGaqaUNGW8Pc;“Good”  Staff baik, ramah, sangat membantu. Minta benerin shower gak pake lama langsung service. Minta keset, gak lama langsung dikasi keset baru. Sarapan - sudah ditentukan menu per harinya + disediakan roti tawar, teh & kopi. Minusnya hanya dimeja kamar ada semutnya. Taruh makan di meja gak lama semut datang. Overall suka dengan staffnya yg helpfull dan ramah..;5
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E;Bangunan apartemen, Lantai ngangkat ga rata, brankas lowbat gabisa dipake, parkiran kalo malem sempit penuh dan susah dapet parkir karena gabung apartemen. Mau Extra bed ga ada katanya cuma punya 6. Kamar bau rokok. Kolam renang ga disediain handuk. Harga sekitar 700k, ga worth it mungkin mending ke hotel sebelah. Sarapan makanan sisa kaya roti dll ga boleh dibawa keluar resto, kita sih menghindari mubazir karena hrs ngejar wkt acara lain makanya mau dibawa aja tp ga boleh, katanya sih makanan tsb ga di sajiin lagi tp gatau lah ya dibelakang. Kami yg booking sekitar 10 kamar sangat kecewa. Semoga ada perbaikan;1
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E;Menginap di hotel ini sangat memuaskan, dimulai dengan check in yang mudah, para staff di sana juga sangat membantu sekali terlebih lagi untuk staff bernama Angel yang friendly dan mau menjelaskan tentang fasilitas hotel untuk saya. Untuk breakfast juga makanan yang di hidangkan saya suka. Hotel ini bisa jadi tempat stay favorit saya apabila saya berkunjung kembali;5
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E;Pengalaman tidak bisa dilupakan hotel nya bersih mudah dijangkau menu makanan variasi dan tidak lupa pelayanan nya sangat memuaskan terimakasih buat para staff nya dan terutama buat mbak angel baik banget murah senyum🫰;5
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E;Kamar sangat bersih rapih nyaman dan ada fasilitas nya jga seperti kolam berenang dan ada spa jga jadi enak deh dan para staff depan nya the best deh well thank you kak iness;5
ChIJ7zBCFQ_zaS4RuzkMoOfzI7E;Lokasi strategis, Pelayanan Terbaik, Staf Hotel Ramah & Menarik (Special to: Angel)  Cuma 2x kartu akses tidak respon jadi harus naik turun lumayan capek. Dan jg lumayan berisik mungkin karena pinggir jalan padat (tol cawang).  Angel;5
ChIJ_9sJ7DT1aS4RPxP5uTp5z0U;Hotel berada di tempat strategis, lokasi menyatu dengan Mall Kelapa Gading.. suasana hotel Nyaman kamar bersih, fasilitas lengkap.. Untuk makanan bisa dibilang lumayan khusus untuk  makan malam agar menu ditambah agar lebih bervariasi.. Setiap ke Jkt selalu menginap disini... Value for money;5
